FIPS,REGION_ID,STATE,County,X,Y,Year,SMOKING,POVERTY,PM25,NO2,SO2,RATE
23017,1,Maine,Oxford County,1979241.944,2654172.908,2012,25.1,13.81,6.55,0.92,0,69.49
23019,1,Maine,Penobscot County,2111427.469,2795785.787,1998,25.8,11.8,8.01,0.63,0.002,80.33
23019,1,Maine,Penobscot County,2111427.469,2795785.787,1999,25.4,12.4,5.81,1.05,0.002,80.82
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2000,25.4,11.4,5.61,0.74,0.002,81.6
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2001,26.3,11.7,6.11,1.06,0.002,79.9
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2002,26.7,12.8,7.04,0.78,0.001,80.91
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2003,26.1,12.5,7.8,0.53,0.001,78.97
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2004,26.6,13.6,5.84,0.66,0.001,77.25
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2005,26.4,12.8,5.84,0.63,0.001,77.89
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2006,25.6,15.3,6.43,0.74,0,76.05
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2007,25.1,13.5,5.16,0.43,0.001,73.94
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2008,24.4,15.9,4.39,0.53,0,74.03
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2009,23.7,15.3,4.85,0.48,0,72.45
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2010,23.5,16,4.93,0.51,0,71.63
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2011,23.6,17.2,5.33,0.39,0,71.4
23019,1,Maine,Penobscot County,2111427.469,2795785.787,2012,23,13.98,5.87,0.64,0,71.18
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,1998,26.9,12.7,7.99,0.72,0.001,79.19
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,1999,27.5,13.7,5.3,1.03,0.001,79.49
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2000,28,13.3,5.5,0.9,0.001,79.49
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2001,29.1,13.9,6.07,1.16,0.001,79.44
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2002,29.5,14.6,6.95,0.76,0.001,80.67
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2003,28.5,13.1,7.12,0.55,0.001,79.07
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2004,28.1,13.5,5.46,0.61,0.001,76.85
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2005,27.7,16.3,5.46,0.79,0.001,76.31
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2006,26.3,16.6,6.58,0.63,0,76.3
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2007,25.8,16.5,5.16,0.4,0,74.48
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2008,25.7,16.2,4.1,0.6,0,74.16
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2009,24.4,16.1,4.57,0.66,0,73.1
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2010,24.4,16.6,4.44,0.54,0,72.84
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2011,24.6,19.5,4.93,0.55,0,73.08
23021,1,Maine,Piscataquis County,2050311.863,2828630.526,2012,23.9,15.51,5.63,0.7,0,72.65
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,1998,25.7,7.6,8.18,1.6,0.006,72.8
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,1999,24.8,8.3,7.69,1.51,0.005,72.9
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2000,24.1,8.1,7.13,1.28,0.005,72.09
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2001,24.2,8.2,8.11,1.32,0.004,71.96
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2002,23.2,8.7,8.02,1.04,0.004,72.21
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2003,23,8.2,8.1,1.03,0.004,70.01
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2004,22.2,8.8,7.77,1.11,0.003,68.48
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2005,23.2,9,7.65,1.04,0.003,67.6
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2006,22.8,11.1,6.96,0.81,0.003,66.81
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2007,22.1,9.2,6.97,0.82,0.003,64.41
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2008,20.4,9.8,5.61,1.3,0.002,62.73
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2009,19.9,9.5,5.21,0.9,0.002,62.33
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2010,19.5,10.5,5.74,0.57,0.002,60.85
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2011,20.2,11.7,6.85,0.82,0.001,60.16
23023,1,Maine,Sagadahoc County,2064500.012,2615521.788,2012,19.7,9.34,7.07,1.08,0,59.71
23025,1,Maine,Somerset County,2009791.168,2779415.496,1998,26.8,13.7,7.56,0.72,0.001,79.82
23025,1,Maine,Somerset County,2009791.168,2779415.496,1999,27.4,13.8,5.65,1.13,0.001,80.39
23025,1,Maine,Somerset County,2009791.168,2779415.496,2000,28.4,13.5,5.81,0.85,0.001,81.87
23025,1,Maine,Somerset County,2009791.168,2779415.496,2001,29,13.8,6.69,1.19,0.001,81.23
23025,1,Maine,Somerset County,2009791.168,2779415.496,2002,29.7,15.3,6.95,1.02,0.001,80.4
23025,1,Maine,Somerset County,2009791.168,2779415.496,2003,28.8,14.3,7.11,0.76,0.001,80.05
23025,1,Maine,Somerset County,2009791.168,2779415.496,2004,28.8,15.6,6.17,0.58,0.001,77.08
23025,1,Maine,Somerset County,2009791.168,2779415.496,2005,28.7,16.9,6.17,0.72,0.001,78.52
23025,1,Maine,Somerset County,2009791.168,2779415.496,2006,27.7,16.3,6.35,0.73,0.001,76.79
23025,1,Maine,Somerset County,2009791.168,2779415.496,2007,27.4,17.2,5.44,0.48,0.001,76.11
23025,1,Maine,Somerset County,2009791.168,2779415.496,2008,27.9,18.7,4.28,0.7,0,75.43
23025,1,Maine,Somerset County,2009791.168,2779415.496,2009,27.5,19.3,4.71,0.57,0,73.74
23025,1,Maine,Somerset County,2009791.168,2779415.496,2010,26.7,18.6,4.61,0.45,0,75.23
23025,1,Maine,Somerset County,2009791.168,2779415.496,2011,25.8,18.6,5.11,0.53,0,73.71
23025,1,Maine,Somerset County,2009791.168,2779415.496,2012,25.1,16.21,5.83,0.74,0,72.75
23027,1,Maine,Waldo County,2102157.804,2689208.494,1998,25.8,13.5,7.69,0.62,0.003,71.49
23027,1,Maine,Waldo County,2102157.804,2689208.494,1999,25.3,13.2,6.98,1.1,0.003,70.85
23027,1,Maine,Waldo County,2102157.804,2689208.494,2000,25.4,12.2,6.57,0.78,0.003,72.22
23027,1,Maine,Waldo County,2102157.804,2689208.494,2001,26.2,12.3,6.98,1.31,0.003,70.52
23027,1,Maine,Waldo County,2102157.804,2689208.494,2002,25.9,13.2,7.54,0.82,0.002,69.86
23027,1,Maine,Waldo County,2102157.804,2689208.494,2003,25,12.3,7.75,0.84,0.002,68.8
23027,1,Maine,Waldo County,2102157.804,2689208.494,2004,24.7,12.7,6.54,0.67,0.002,66.85
23027,1,Maine,Waldo County,2102157.804,2689208.494,2005,25.7,16.6,6.48,0.93,0.002,66.96
23027,1,Maine,Waldo County,2102157.804,2689208.494,2006,25.3,15.6,6.82,1.03,0.001,64.85
23027,1,Maine,Waldo County,2102157.804,2689208.494,2007,25.3,14.5,6.01,0.76,0.001,63.49
23027,1,Maine,Waldo County,2102157.804,2689208.494,2008,24.6,12.6,5.01,0.72,0.001,62.41
23027,1,Maine,Waldo County,2102157.804,2689208.494,2009,23.6,14.7,5,0.56,0.001,61.77
23027,1,Maine,Waldo County,2102157.804,2689208.494,2010,22.5,15.6,5.01,0.44,0.001,60.27
23027,1,Maine,Waldo County,2102157.804,2689208.494,2011,21.9,16,6.02,0.63,0.001,60.05
23027,1,Maine,Waldo County,2102157.804,2689208.494,2012,21.3,14.17,6.36,0.78,0,59.46
23029,1,Maine,Washington County,2200344.806,2778884.341,1998,27.7,17,6.08,0.36,0.005,82.52
23029,1,Maine,Washington County,2200344.806,2778884.341,1999,27.4,17.2,5.01,0.8,0.005,83.16
23029,1,Maine,Washington County,2200344.806,2778884.341,2000,27.5,16.8,5.11,0.47,0.004,83.56
23029,1,Maine,Washington County,2200344.806,2778884.341,2001,28.9,16.9,5.32,0.66,0.004,83.68
23029,1,Maine,Washington County,2200344.806,2778884.341,2002,30.3,17.6,5.81,0.61,0.004,85.19
23029,1,Maine,Washington County,2200344.806,2778884.341,2003,29.7,16.2,6.69,0.55,0.004,83.61
23029,1,Maine,Washington County,2200344.806,2778884.341,2004,30.2,17.4,6.15,0.64,0.003,82.15
23029,1,Maine,Washington County,2200344.806,2778884.341,2005,29.1,19.1,6.14,0.53,0.002,83.37
23029,1,Maine,Washington County,2200344.806,2778884.341,2006,28.1,19.6,5.65,0.68,0,81.11
23029,1,Maine,Washington County,2200344.806,2778884.341,2007,27.4,20.1,4.26,0.49,0.001,79.71
23029,1,Maine,Washington County,2200344.806,2778884.341,2008,27,20.1,4,0.39,0,79.74
23029,1,Maine,Washington County,2200344.806,2778884.341,2009,27,20.6,4.03,0.39,0,80.24
23029,1,Maine,Washington County,2200344.806,2778884.341,2010,27.6,19.4,4.4,0.39,0,78.61
23029,1,Maine,Washington County,2200344.806,2778884.341,2011,28.2,21.7,4.43,0.44,0,78.79
23029,1,Maine,Washington County,2200344.806,2778884.341,2012,27.4,18.61,5.14,0.52,0,78.25
23031,1,Maine,York County,2012283.996,2545360.521,1998,24.8,7.8,7.46,1.9,0.022,69.22
23031,1,Maine,York County,2012283.996,2545360.521,1999,24.6,8.3,7.91,2.02,0.02,69.28
23031,1,Maine,York County,2012283.996,2545360.521,2000,24.6,7.1,6.65,2.32,0.02,69.25
23031,1,Maine,York County,2012283.996,2545360.521,2001,24.8,7.3,9.09,1.83,0.019,68.46
23031,1,Maine,York County,2012283.996,2545360.521,2002,23.9,7.9,8.17,1.32,0.015,68.53
23031,1,Maine,York County,2012283.996,2545360.521,2003,23.6,8.3,9.25,1.19,0.014,66.89
23031,1,Maine,York County,2012283.996,2545360.521,2004,23.4,8.9,9.18,2.37,0.014,64.86
23031,1,Maine,York County,2012283.996,2545360.521,2005,24,9.9,9.16,1.03,0.016,65.49
23031,1,Maine,York County,2012283.996,2545360.521,2006,22.8,8.5,7.97,0.99,0.014,64.08
23031,1,Maine,York County,2012283.996,2545360.521,2007,22.1,8.2,8.06,0.69,0.015,62.34
23031,1,Maine,York County,2012283.996,2545360.521,2008,22.4,9.4,6.24,0.78,0.013,61.08
23031,1,Maine,York County,2012283.996,2545360.521,2009,21.8,8.4,6.15,0.63,0.011,60.76
23031,1,Maine,York County,2012283.996,2545360.521,2010,20.9,10.3,6.15,0.76,0.013,58.69
23031,1,Maine,York County,2012283.996,2545360.521,2011,20.6,10.2,7.52,0.73,0.009,59.34
23031,1,Maine,York County,2012283.996,2545360.521,2012,20,8.79,7.69,1.29,0.001,57.81
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,1998,21.8,7.1,8.53,4.62,0.042,59.78
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,1999,21.7,7.6,8.06,5.4,0.035,59.94
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2000,22.4,6.7,7.57,4.13,0.031,58.88
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2001,22.9,6.8,7.84,4.56,0.029,59.43
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2002,23.1,7.3,9.69,3.41,0.026,57.46
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2003,22.9,7.3,8.77,3.85,0.026,57.75
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2004,22.7,7.3,8.7,1.93,0.026,56.36
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2005,22,7.1,8.51,2.47,0.026,54.45
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2006,21.5,6.3,7.84,2.16,0.014,54.92
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2007,20.7,6.6,7.8,2.36,0.015,53.04
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2008,20.4,8.1,6.42,1.78,0.012,51.87
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2009,19.3,8.1,6.67,1.46,0.009,51.43
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2010,19.7,10.9,6.69,1.54,0.01,49.6
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2011,20.4,9.8,6.99,1.15,0.006,50.32
25001,1,Massachusetts,Barnstable County,2097611.241,2365435.512,2012,19.8,7.83,7.79,2.82,0.003,48.55
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,1998,25.8,9.7,8.92,2.37,0.013,62.94
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,1999,26.3,10.4,9.56,2.56,0.012,64.14
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2000,26.1,9.4,8.15,2.64,0.012,62.74
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2001,26,9.4,10.59,2.07,0.011,63.44
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2002,26.1,10,12.17,2.1,0.008,63.02
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2003,25.8,10.1,11.02,2.56,0.011,62.51
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2004,24.5,10.5,9.06,1.34,0.012,60.03
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2005,24.2,10.6,9.08,1.74,0.01,59.77
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2006,23.2,12.1,8.9,1.15,0.006,58.52
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2007,22.7,10.8,8.38,1.34,0.006,57.82
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2008,23.2,12.5,6.92,0.88,0.004,56.28
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2009,22.5,12.8,7.02,1.06,0.003,54.89
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2010,22.5,12.4,6.3,0.71,0.003,53.5
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2011,21.9,13.5,8.12,1.13,0.002,53.95
25003,1,Massachusetts,Berkshire County,1847370.995,2374890.176,2012,21.3,11.21,8.75,1.64,0.001,52.69
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,1998,27.2,10.2,8.94,7.38,0.071,65.94
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,1999,27.2,10.6,8.45,6.1,0.061,66.97
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2000,27.3,9.1,8.25,6.46,0.053,69.04
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2001,27.9,8.9,9.26,7.09,0.048,67.4
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2002,28.4,9.8,10.17,5.54,0.044,67.32
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2003,28,10.4,9.98,6.97,0.043,66.87
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2004,28.1,10.6,9.34,3.75,0.039,64.62
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2005,28,10.5,9.28,4.1,0.04,63.6
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2006,27.5,11,8.61,3.71,0.026,63.44
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2007,26.5,9.3,8.65,3.05,0.028,61.56
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2008,25.7,11.6,6.82,3.69,0.025,61.2
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2009,24.9,11.1,7.02,2.54,0.02,60.39
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2010,24.4,12.8,6.92,2.06,0.023,59.01
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2011,24.8,11.9,8.12,2.65,0.014,60.3
25005,1,Massachusetts,Bristol County,2029849.597,2355488.473,2012,24.1,10.73,8.47,4.51,0.006,58.79
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,1998,21.1,5.9,9.74,5.09,0.028,63.51
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,1999,21,6.7,9.71,4.52,0.025,62.94
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2000,21,6.2,8.8,4.26,0.023,62.53
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2001,21.8,6.8,9.01,4.5,0.021,62.35
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2002,22,7.7,10.79,3.02,0.02,61.55
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2003,21.6,6.4,9.69,3.2,0.019,61
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2004,21.4,6.2,9.93,2.35,0.019,58.21
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2005,22,6.5,9.8,1.64,0.019,57.5
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2006,21.8,7.4,8.78,1.95,0.01,57.08
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2007,22,6.8,8.78,2.14,0.011,54.55
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2008,21.8,7.4,6.93,1.33,0.01,53.44
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2009,19.7,8.2,7.51,1.28,0.008,51.97
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2010,19.6,8.3,7.42,1.61,0.008,50.98
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2011,19.3,9.8,7.88,1.31,0.005,50.57
25007,1,Massachusetts,Dukes County,2078258.812,2322339.478,2012,18.8,7.31,8.84,2.63,0.002,49.79
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,1998,21.6,9.3,9.38,3.94,0.066,65.62
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,1999,20.9,10.1,8.59,4.34,0.053,65.33
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2000,21.2,8.4,7.91,5.18,0.05,65.61
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2001,21,8.2,9.47,4.88,0.045,64.01
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2002,21.3,8.9,9.74,3.91,0.037,65.05
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2003,21,9.7,10.71,4.69,0.034,63.81
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2004,20.7,10.3,9.72,6.66,0.033,60.99
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2005,19.9,11.1,9.61,3.93,0.035,59.74
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2006,19.2,9.5,8.76,2.64,0.029,58.98
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2007,19.1,10.4,8.69,3.87,0.03,57.5
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2008,18.4,9.4,7.13,3.44,0.025,55.78
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2009,18.3,10.8,7.24,2.55,0.023,54.44
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2010,18.2,10.4,6.96,2.02,0.026,53.18
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2011,18.7,11.5,8.71,2.54,0.017,52.6
25009,1,Massachusetts,Essex County,2017300.671,2453418.655,2012,18.1,10.01,8.68,3.83,0.003,52.05
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,1998,23.3,8.9,8.7,1.99,0.012,58.92
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,1999,23.9,10,8.81,2.02,0.012,58.91
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2000,23.3,8.9,7.83,2.25,0.012,58.1
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2001,23.5,8.8,10.1,1.93,0.011,57.38
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2002,24,9.5,12.21,1.63,0.009,57.77
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2003,23.7,8.8,10.71,1.59,0.01,56.57
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2004,22.6,9.2,9.06,1.92,0.01,55.25
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2005,22.8,11.2,9.08,1.21,0.01,55.3
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2006,21.8,10,8.27,1.19,0.008,54
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2007,20.9,10.5,8.74,1.37,0.008,53.51
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2008,21.4,12.1,6.33,1.1,0.006,52.6
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2009,21.2,12.8,6.99,0.84,0.005,51.25
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2010,20.6,11.7,6.04,0.72,0.006,49.98
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2011,19.7,12.3,8.05,1.09,0.004,49.59
25011,1,Massachusetts,Franklin County,1890407.457,2410123.512,2012,19.2,10.41,8.53,1.47,0.001,49.29
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,1998,27.3,14.2,10.03,2.54,0.015,69.94
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,1999,27,15.5,10.18,2.33,0.014,69.35
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2000,26.6,13.7,8.99,2.33,0.014,67.97
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2001,26.6,13,11.28,2.18,0.012,66.76
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2002,26.7,13.9,12.42,2.1,0.01,68.5
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2003,26.1,14.4,11.31,4.41,0.012,66.06
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2004,25.7,15.1,9.66,1.88,0.013,64.12
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2005,25.4,16.4,9.66,2.24,0.011,64.09
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2006,25,16.7,9.06,3.11,0.008,64.06
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2007,24.4,16.4,9.3,1.88,0.008,61.61
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2008,24.2,15.4,7.25,1.91,0.006,59.82
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2009,23.4,17.2,7.41,1.3,0.005,59.76
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2010,23.2,17.1,6.82,1.03,0.005,59.68
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2011,22.8,16.8,8.5,1.38,0.003,57.28
25013,1,Massachusetts,Hampden County,1899474.329,2360771.436,2012,22.1,15.66,9.28,2.15,0.001,58
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,1998,22,7.8,9.64,2.05,0.013,58.99
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,1999,22.2,8.2,9.64,1.98,0.012,59.51
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2000,21.3,7.5,8.45,1.99,0.012,60.49
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2001,21.3,7.8,10.85,1.83,0.011,58.75
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2002,21.3,8.4,12.52,1.61,0.009,60.06
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2003,20.5,9.4,11.41,2.65,0.01,57.95
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2004,19.5,9.7,9.38,1.98,0.011,55.33
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2005,19.4,11.4,9.42,1.91,0.01,56.24
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2006,18.3,10.6,8.89,1.93,0.007,54.54
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2007,17.3,11.6,9.36,1.83,0.007,54.41
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2008,17.4,10.9,7.08,1.33,0.005,52.6
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2009,17,11.3,7.32,0.88,0.004,51.59
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2010,16.7,12.5,6.41,0.75,0.004,50.77
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2011,17.1,13.2,8.43,1.27,0.003,49.91
25015,1,Massachusetts,Hampshire County,1891312.987,2382363.237,2012,16.7,10.25,9.07,1.69,0.001,49.76
