ID,x,y,xm,ym,DIVISION_NAME,DISTRICT_NAME,Land_type,pH,SOM,DEM,NDFI,NDVI
2161,89.03193398,25.12809337,402411.2708,2779481.576,RAJSHAHI,JOYPURHAT,Highland,5.4,1,22.77469254,-0.233664528,0.479346007
2162,88.73674269,24.68066607,372190.7822,2730177.506,RAJSHAHI,NAOGAON,Medium Lowland,7.2,1.4,15.90371513,-0.144416779,0.454177916
2163,89.49576482,24.99108641,449113.6785,2764055.359,RAJSHAHI,BOGRA,Medium Highland 2,6.6,1.1,17.89089584,-0.138600647,0.481389552
2164,89.65889563,24.28127058,465381.5944,2685410.054,RAJSHAHI,SIRAJGANJ,Medium Highland 1,5.6,3.8,14.28109932,-0.13684839,0.536878526
2165,89.71835388,24.34883234,471431.1404,2692876.964,RAJSHAHI,SIRAJGANJ,Medium Lowland,8.1,1.3,14.73041725,-0.164190963,0.388234973
2166,88.70777752,24.67418715,369253.1709,2729487.312,RAJSHAHI,NAOGAON,Lowland,5.6,0.6,14.82415485,-0.035973549,0.402366251
2167,89.40546362,24.77355053,439895.3092,2740004.376,RAJSHAHI,BOGRA,Highland,6.2,2.9,17.53718567,-0.19020839,0.461112261
2168,89.37872495,24.85351183,437232.3869,2748870.514,RAJSHAHI,BOGRA,Medium Highland 2,6.1,2.1,22.8719368,-0.259075493,0.387392014
2169,89.62092773,24.47278396,461586.1317,2706624.566,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.5,2,14.44111729,-0.158423871,0.504921496
2170,89.51606582,24.59555842,451007.3188,2720251.835,RAJSHAHI,BOGRA,Medium Highland 2,5.7,1.9,17.35116196,-0.167010322,0.501162589
2171,88.76465276,24.71592583,375050.0382,2734056.49,RAJSHAHI,NAOGAON,Medium Highland 2,5.6,1.2,17.19537735,-0.146356121,0.481436819
2172,89.56413189,24.23434719,455747.7512,2680241.522,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.4,1.1,11.47160244,-0.076331608,0.354451537
2173,89.54053624,24.22319232,453348.0648,2679014.143,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.7,1.9,13.09454155,-0.050971612,0.501665056
2174,89.66215425,24.17783646,465684.5985,2673957.175,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.2,1.7,11.63035297,-0.041401949,0.468268365
2175,88.91502845,24.93894344,390457.5439,2758624.427,RAJSHAHI,NAOGAON,Highland,5.5,1.4,22.12741661,-0.169283882,0.541395068
2176,89.57352836,24.14727885,456672.3517,2670598.479,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.7,1.9,10.77476406,-0.023021428,0.46509403
2177,89.32309698,25.09419512,431745.057,2775548.906,RAJSHAHI,GAIBANDHA,Highland,5.7,1.7,22.78266907,-0.255735487,0.544638038
2178,89.64938856,24.40878591,464452.3371,2699530.985,RAJSHAHI,SIRAJGANJ,Highland,6.7,1.5,15.81421661,-0.168653548,0.527057052
2179,89.70927492,24.3840453,470518.3701,2696777.646,RAJSHAHI,SIRAJGANJ,Highland,8,0.9,15.47389603,-0.168831617,0.523746014
2180,89.5283153,24.25669048,452119.7217,2682727.193,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.9,1.5,10.66901302,-0.095669679,0.499890715
2181,88.98561137,25.11511728,397730.4756,2778078.894,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.8,0.8,22.67858505,-0.205192268,0.516857028
2182,88.95483476,25.15140442,394658.5315,2782121.095,RAJSHAHI,JOYPURHAT,Medium Highland 1,5.8,1,22.16396904,-0.127360001,0.401303083
2183,89.48267893,25.05783798,447821.287,2771451.859,RAJSHAHI,GAIBANDHA,Medium Highland 2,5.6,2.2,20.25864792,-0.17101936,0.545944214
2184,89.48549316,24.65192968,447935.4954,2726504.821,RAJSHAHI,BOGRA,Medium Lowland,6,0.8,16.86912155,-0.14315483,0.515119612
2185,88.97783456,25.09026062,396925.5371,2775332.147,RAJSHAHI,JOYPURHAT,Medium Highland 2,7.1,1.5,21.63567734,-0.281965166,0.521039903
2186,89.52321946,24.43376926,451669.6984,2702335.375,RAJSHAHI,SIRAJGANJ,Medium Highland 1,5.1,0.8,14.59316635,-0.106414847,0.51883924
2187,89.45976455,24.28770876,445174.3815,2686186.818,RAJSHAHI,SIRAJGANJ,Lowland,5.5,4.1,12.08277893,-0.035890669,0.457756937
2188,89.51143574,24.35887059,450445.978,2694046.582,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5,1.1,16.12643433,-0.141957417,0.541419625
2189,89.5689372,24.55456443,456345.7964,2715695.013,RAJSHAHI,BOGRA,Medium Highland 2,5.1,1.8,13.82784653,-0.201552257,0.569784641
2190,88.91495091,25.03515594,390534.9574,2769279.182,RAJSHAHI,NAOGAON,Highland,5.1,1.1,22.34706497,-0.205183864,0.496863812
2191,89.50987724,24.38744535,450299.0693,2697210.994,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5,1.1,11.12521744,-0.114779867,0.520142972
2192,89.54327817,24.34399347,453670.32,2692388.378,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5,1.7,17.25395775,-0.12647742,0.525627613
2193,89.62591848,24.52249436,462106.783,2712127.259,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.6,1.7,13.37058163,-0.158449039,0.51051718
2194,89.56466115,24.28368716,455818.5402,2685704.266,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.5,1,11.54273033,-0.158721939,0.533790827
2195,89.63189595,24.46026054,462693.9337,2705234.943,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.9,1.3,19.19261551,-0.137776121,0.50968343
2196,89.60847015,24.67082209,460386.0211,2728555.646,RAJSHAHI,BOGRA,Highland,7.7,1.2,15.15190601,-0.107587099,0.509830654
2197,89.50776294,24.56918371,450156.2984,2717334.474,RAJSHAHI,BOGRA,Medium Highland 2,5.3,1.9,16.23444176,-0.142194837,0.507426977
2198,88.77395103,24.70009713,375974.9308,2732295.157,RAJSHAHI,NAOGAON,Highland,5.2,1,16.27449989,-0.191303864,0.503057659
2199,89.6748349,24.44724187,467042.2936,2703782.592,RAJSHAHI,SIRAJGANJ,Highland,6.3,1.1,16.28768539,-0.140195459,0.476857662
2200,89.53592277,25.02941017,453180.9238,2768284.522,RAJSHAHI,GAIBANDHA,Highland,5.3,1.3,19.53091431,-0.101387098,0.484725147
2201,89.00810728,25.14180977,400020.3684,2781017.996,RAJSHAHI,JOYPURHAT,Highland,6.1,1.2,22.86848831,-0.285718054,0.502908587
2202,89.67846108,24.40947859,467400.1303,2699600.534,RAJSHAHI,SIRAJGANJ,Highland,6.4,1.1,16.64363289,-0.091471612,0.513188958
2203,89.01953096,24.98760508,401048.102,2763932.945,RAJSHAHI,JOYPURHAT,Medium Lowland,5.7,0.9,19.35914803,-0.181960642,0.490817189
2204,88.99299855,25.14698274,398501.6348,2781602.148,RAJSHAHI,JOYPURHAT,Medium Highland 1,5.2,0.6,22.68613243,-0.24311614,0.509433746
2205,89.68417196,24.42485833,467983.0235,2701302.065,RAJSHAHI,SIRAJGANJ,Highland,6.6,1.2,17.31394386,-0.139233544,0.525244772
2206,89.56314714,24.32589233,455679.55,2690377.724,RAJSHAHI,SIRAJGANJ,Medium Highland 1,5.2,1.6,17.81917,-0.111887746,0.504383445
2207,89.55658147,24.31705216,455010.3082,2689401.041,RAJSHAHI,SIRAJGANJ,Highland,4.5,3,14.07331467,-0.151554197,0.544325769
2208,89.50600712,24.50584883,449953.392,2710322.39,RAJSHAHI,SIRAJGANJ,Highland,4.9,1.4,13.27169609,-0.173527747,0.533331275
2209,89.56192297,24.20435706,455513.0687,2676921.74,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.4,2.5,14.57433891,-0.122694187,0.516666889
2210,89.5888885,24.55316233,458365.847,2715533.596,RAJSHAHI,BOGRA,Highland,5.3,1.7,16.86161232,-0.195032269,0.533717752
2211,89.57077058,25.00865534,456689.3562,2765974.726,RAJSHAHI,BOGRA,Medium Highland 2,4.8,2,13.18397808,-0.181252912,0.163093165
2212,89.63257845,24.42048116,462751.4171,2700830.313,RAJSHAHI,SIRAJGANJ,Highland,6.7,0.6,16.57818031,-0.178765804,0.538870573
2213,88.82568831,24.71606209,381224.2269,2734017.287,RAJSHAHI,NAOGAON,Medium Lowland,6,1.7,17.11372757,-0.124398708,0.518900633
2214,89.5078873,24.2992241,450062.6924,2687443.709,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.3,2.8,10.02407742,-0.051311616,0.489953369
2215,88.89948282,24.88508402,388839.6166,2752672.631,RAJSHAHI,NAOGAON,Medium Highland 2,7.3,1.5,17.06278419,-0.136624515,0.488305509
2216,89.51744745,24.58261275,451142.1714,2718817.934,RAJSHAHI,BOGRA,Medium Highland 2,5.1,0.9,16.47377586,-0.159848392,0.528500617
2217,89.54000629,24.75155626,453488.9376,2737516.555,RAJSHAHI,BOGRA,Medium Highland 2,6.1,1.7,16.89160919,-0.142292857,0.512012243
2218,89.58408858,24.82604191,457971.3593,2745749.889,RAJSHAHI,BOGRA,Medium Highland 2,7.7,0.1,16.69203949,-0.127140656,0.488855809
2219,88.74353918,24.66757204,372865.2084,2728721.142,RAJSHAHI,NAOGAON,Medium Lowland,5.6,1.3,18.08713531,-0.109228574,0.499646008
2220,89.46996454,24.33491922,446229.4526,2691410.058,RAJSHAHI,SIRAJGANJ,Medium Lowland,5,3.5,11.97893238,-0.078018069,0.502395689
2221,89.38247458,25.04432171,437707.2822,2769997.55,RAJSHAHI,GAIBANDHA,Highland,5.7,3.4,19.54964638,-0.216441289,0.514220238
2222,89.48100634,25.00203999,447628.9013,2765273.884,RAJSHAHI,BOGRA,Medium Highland 2,5.3,1.4,17.5817585,-0.18215096,0.516791403
2223,88.90775041,25.04617306,389818.3248,2770505.084,RAJSHAHI,NAOGAON,Medium Highland 2,5.7,1.2,20.80877686,-0.190079361,0.471520275
2224,89.04057321,24.98205877,403167.535,2763303.567,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.5,0.9,21.2870388,-0.240853533,0.479587734
2225,89.57033823,24.17103216,456356.3162,2673229.396,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.8,1.8,11.5912323,-0.007391391,0.466752291
2226,88.98125847,25.17691859,397343.3058,2784926.202,RAJSHAHI,JOYPURHAT,Highland,5.7,1.8,24.93634605,-0.278143883,0.524681568
2227,89.56009742,24.56057318,455452.6937,2716363.155,RAJSHAHI,BOGRA,Medium Highland 2,5.5,2,15.70079994,-0.144358709,0.520161331
2228,89.65144266,24.46292065,464675.6834,2705524.345,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.1,1.5,16.3536644,-0.125380635,0.499906152
2229,89.54790644,24.27375531,454114.5553,2684610.025,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.8,1.5,14.95726013,-0.05666516,0.510501206
2230,89.52168324,24.63164418,451589.9188,2724245.458,RAJSHAHI,BOGRA,Medium Highland 2,6.9,2.8,15.65778351,-0.160870969,0.545563817
2231,89.65319146,24.19416478,464778.7131,2675767.241,RAJSHAHI,SIRAJGANJ,Medium Highland 1,5.8,2,9.345834732,-0.012904516,0.471154928
2232,89.63992874,24.43912418,463501.9489,2702892.543,RAJSHAHI,SIRAJGANJ,Highland,5.3,0.9,17.89683723,-0.136526451,0.499506146
2233,89.53252539,24.66207181,452698.7245,2727610.806,RAJSHAHI,BOGRA,Highland,6.5,1.6,16.05000114,-0.176254839,0.54926008
2234,89.38373885,24.98154375,437803.2027,2763045.382,RAJSHAHI,BOGRA,Highland,6.6,1.5,20.02723885,-0.20984517,0.483315974
2235,89.53497195,24.6788569,452952.5789,2729468.512,RAJSHAHI,BOGRA,Highland,5.2,2,19.93656158,-0.187423229,0.543147206
2236,88.99528877,24.95853425,398577.5105,2760731.572,RAJSHAHI,NAOGAON,Medium Highland 2,5.3,1.4,18.01121521,-0.065106496,0.431758016
2237,89.56624593,24.54482056,456069.8515,2714616.987,RAJSHAHI,BOGRA,Highland,5.6,1.2,14.05926418,-0.136056125,0.498478502
2238,89.53639621,24.37367396,452983.1742,2695676.958,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.3,1.3,14.99171162,-0.114198707,0.50187546
2239,89.53445807,24.95281843,453004.0395,2759803.964,RAJSHAHI,BOGRA,Medium Highland 1,6.8,2.9,19.53541374,-0.263078064,0.534196317
2240,89.57468316,24.68354018,456971.8656,2729974.039,RAJSHAHI,BOGRA,Highland,5.7,1.4,15.65589905,-0.13444452,0.517464399
2241,89.54581234,24.48407987,453978.2102,2707898.215,RAJSHAHI,SIRAJGANJ,Medium Lowland,4.9,1.2,13.92597771,-0.095911041,0.513225138
2242,89.56579197,24.66852252,456067.0961,2728314.013,RAJSHAHI,BOGRA,Highland,6.1,0.8,19.17620659,-0.207861945,0.577055812
2243,88.77869193,24.73097629,376485.0415,2735710.46,RAJSHAHI,NAOGAON,Medium Lowland,6.1,1.6,16.60132027,-0.177948385,0.512584686
2244,89.53218015,24.68386297,452672.0151,2730023.776,RAJSHAHI,BOGRA,Medium Highland 1,6.2,0.8,23.11772537,-0.225227103,0.564124584
2245,89.67914938,24.2265083,467423.1983,2679341.96,RAJSHAHI,SIRAJGANJ,Highland,7,2.4,13.94475174,-0.109453551,0.526256442
2246,89.68029848,24.49717352,467608.8477,2709309.831,RAJSHAHI,SIRAJGANJ,Medium Highland 1,7.7,1.2,15.18552685,-0.114663221,0.430745423
2247,89.02018066,24.97208083,401101.2594,2762213.335,RAJSHAHI,JOYPURHAT,Medium Lowland,5.6,1.7,22.36471176,-0.225378081,0.532744765
2248,88.90109022,24.90476032,389019.5834,2754850.278,RAJSHAHI,NAOGAON,Highland,5,1.4,20.13629913,-0.219476119,0.506966233
2249,89.51148078,24.9357132,450677.6601,2757918.043,RAJSHAHI,BOGRA,Medium Highland 2,5.1,2,20.99914551,-0.179029673,0.554069936
2250,89.48718288,24.36187818,447987.2494,2694388.455,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.6,2.8,13.00517464,-0.077742577,0.479401857
2251,89.65700949,24.22516774,465174.8954,2679198.879,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7.3,1.6,10.62620544,-0.042354543,0.485805511
2252,89.39936451,24.83191867,439307.1278,2746470.153,RAJSHAHI,BOGRA,Medium Highland 2,5.7,2.3,18.24860001,-0.189089045,0.495615333
2253,89.35598788,24.95860415,434990.279,2760518.229,RAJSHAHI,BOGRA,Medium Highland 2,5.8,0.2,18.10246658,-0.253380001,0.486575425
2254,89.65864268,24.21336069,465337.5255,2677891.215,RAJSHAHI,SIRAJGANJ,Medium Lowland,6.3,2.4,9.002932549,0.004490196,0.450686187
2255,89.59394997,24.49941145,458860.93,2709580.596,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.7,1,14.63019371,-0.155480012,0.505467474
2256,89.00847088,25.16838231,400078.6691,2783960.41,RAJSHAHI,JOYPURHAT,Highland,5.5,0.8,27.58083344,-0.266094178,0.51751101
2257,89.62248274,24.562716,461770.9392,2716581.683,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.3,1.3,19.98498726,-0.173669025,0.537028849
2258,89.50542191,24.32074612,449820.9801,2689827.538,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.4,1.9,13.50264359,-0.107542574,0.496583343
2259,89.51100279,24.42160829,450426.5465,2700993.196,RAJSHAHI,SIRAJGANJ,Highland,4.9,1.4,15.01860142,-0.144734845,0.549350321
2260,89.00547468,24.91070916,399567.0547,2755427.925,RAJSHAHI,JOYPURHAT,Medium Highland 2,5,3,21.65777016,-0.247330964,0.538507938
2261,89.52791409,24.46955166,452159.1035,2706295.679,RAJSHAHI,SIRAJGANJ,Highland,5.5,1.9,20.35574532,-0.16454193,0.542447209
2262,89.61382437,24.42342624,460851.0499,2701161.567,RAJSHAHI,SIRAJGANJ,Medium Lowland,6,1.2,14.68302441,-0.108074196,0.499184668
2263,89.0249553,24.96775385,401579.7786,2761730.7,RAJSHAHI,JOYPURHAT,Medium Lowland,6.1,0.9,22.17107773,-0.241458714,0.505442977
2264,89.52305785,24.3676158,451628.127,2695010.77,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5,1.9,12.00169659,-0.063940257,0.475147218
2265,89.53319494,24.18970216,452590.2632,2675308.606,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.4,1.8,11.73596478,-0.044077124,0.441476852
2266,89.54292526,24.28452461,453612.8924,2685804.054,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.3,0.6,13.32583523,-0.111310326,0.541477323
2267,89.63880298,24.48868913,463402.1643,2708380.776,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.5,1.5,14.77889061,-0.156798705,0.519554019
2268,89.63908402,24.58186325,463457.6264,2718697.234,RAJSHAHI,SIRAJGANJ,Highland,7.1,1.1,16.43155098,-0.207227737,0.50624907
2269,89.63611688,24.42383422,463111.1153,2701200.623,RAJSHAHI,SIRAJGANJ,Medium Highland 1,6.4,1.7,16.09885216,-0.173199996,0.5311957
2270,89.39033567,24.82088123,438389.3009,2745252.023,RAJSHAHI,BOGRA,Medium Highland 1,5.7,2.7,20.77001953,-0.229323223,0.516772985
2271,89.04115235,24.98726155,403230.0625,2763879.301,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.2,0.6,21.31948853,-0.220105812,0.499506146
2272,89.54348957,24.69247277,453819.3452,2730973.253,RAJSHAHI,BOGRA,Medium Highland 2,5.4,2,16.02599907,-0.183500648,0.519065022
2273,89.45823728,25.04156034,445348.7587,2769659.045,RAJSHAHI,GAIBANDHA,Medium Highland 2,5,2.6,22.9460907,-0.209905803,0.549006164
2274,89.5720653,24.62304113,456686.1505,2723276.076,RAJSHAHI,SIRAJGANJ,Medium Highland 1,7.1,1.6,15.8978281,-0.239732906,0.547433078
2275,88.99645151,25.16729049,398866.4374,2783848.47,RAJSHAHI,JOYPURHAT,Highland,5.9,1,23.98740005,-0.288656116,0.512880385
2276,89.48902942,25.00297704,448438.9069,2765374.569,RAJSHAHI,BOGRA,Medium Lowland,5.8,2.6,17.48033714,-0.175942853,0.505523264
2277,88.99780204,24.913966,398794.8334,2755794.27,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.3,2,17.2105732,-0.179893538,0.45644477
2278,89.66483718,24.43923484,466026.8028,2702898.457,RAJSHAHI,SIRAJGANJ,Highland,7.8,1.2,14.8824873,-0.094502583,0.484999359
2279,89.62651746,24.39754716,462130.1181,2698292.671,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7.3,1.3,17.96747398,-0.173976123,0.564923286
2280,89.47577592,24.98710269,447094.7012,2763621.885,RAJSHAHI,BOGRA,Highland,5.1,4,20.27451897,-0.193098709,0.527429461
2281,89.5112119,24.22378314,450370.7821,2679089.668,RAJSHAHI,SIRAJGANJ,Medium Lowland,4.8,1.7,9.774168968,-0.014919463,0.496345699
2282,89.45049394,25.06661413,444578.8884,2772436.467,RAJSHAHI,GAIBANDHA,Highland,5.9,2.7,20,-0.197116882,0.526592612
2283,89.64052935,24.54045519,463592.0091,2714112.005,RAJSHAHI,SIRAJGANJ,Highland,6.5,1.8,18.70228958,-0.13833572,0.504703641
2284,88.98575048,25.0953133,397728.028,2775885.67,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.4,1.4,22.08313942,-0.246572271,0.51443249
2285,89.67111218,24.13180237,466582.5011,2668858.233,RAJSHAHI,SIRAJGANJ,Medium Highland 2,6.1,1.7,12.73611736,-0.008624516,0.160170972
2286,89.53031971,24.35318875,452359.2407,2693410.873,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.9,1.6,11.45220089,-0.062083766,0.499839514
2287,89.53241025,24.670038,452690.0781,2728492.91,RAJSHAHI,BOGRA,Medium Highland 2,6.9,1.8,16.09420013,-0.156401947,0.553888321
2288,89.57347403,24.15733716,456670.2241,2671712.134,RAJSHAHI,SIRAJGANJ,Medium Lowland,5.9,1.5,10.79396439,-0.055775978,0.479623288
2289,89.69099613,24.36100926,468659.0803,2694231.092,RAJSHAHI,SIRAJGANJ,Medium Highland 2,7.2,2.5,15.11534977,-0.116457425,0.506702423
2290,89.53994351,24.52666046,453399.2292,2712614.859,RAJSHAHI,BOGRA,Medium Highland 1,5.6,2.3,10.62290764,-0.136007085,0.458945423
2291,89.01720017,24.95598035,400787.4937,2760432.566,RAJSHAHI,JOYPURHAT,Medium Lowland,5.5,1.5,18.42977524,-0.244501293,0.502292633
2292,89.02482819,25.18664277,401741.8235,2785970.568,RAJSHAHI,JOYPURHAT,Highland,5.3,1.2,25.76430702,-0.234594852,0.483334363
2293,88.90252509,25.05818016,389301.9607,2771839.045,RAJSHAHI,NAOGAON,Medium Highland 2,4.7,0.9,20.77921104,-0.225670308,0.466887116
2294,89.5413879,24.90093847,453684.2282,2754056.926,RAJSHAHI,BOGRA,Highland,5.8,1.3,17.05983925,-0.09880323,0.500806749
2295,89.65522123,24.42661826,465048.614,2701503.923,RAJSHAHI,SIRAJGANJ,Highland,6.7,1.1,16.89542007,-0.182627752,0.517661333
2296,88.72889556,24.67389506,371389.8225,2729435.007,RAJSHAHI,NAOGAON,Medium Lowland,5.8,1.8,16.74663162,-0.157565162,0.434956789
2297,89.50945962,24.44937252,450280.9886,2704067.886,RAJSHAHI,SIRAJGANJ,Highland,5.6,1.4,15.94870567,-0.176131621,0.545110464
2298,88.99764866,24.9230517,398786.7604,2756800.519,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.7,1.8,17.10816956,-0.204998076,0.475556433
2299,89.60864928,24.55007429,460366.1146,2715185.853,RAJSHAHI,SIRAJGANJ,Medium Lowland,7.9,1,16.31349182,-0.103849038,0.50002408
2300,89.51902236,24.21501277,451160.4874,2678115.861,RAJSHAHI,JOYPURHAT,Lowland,5.2,1.2,10.34751129,-0.038732193,0.47720328
2301,89.49580356,24.41544317,448883.173,2700316.098,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.5,1.5,11.29462814,-0.018815484,0.475806743
2302,89.53504407,24.23402832,452794.4014,2680215.747,RAJSHAHI,SIRAJGANJ,Medium Lowland,4.8,1.9,11.15463829,-0.018171053,0.469221681
2303,89.44862302,25.01127385,444365.2312,2766309.269,RAJSHAHI,BOGRA,Medium Highland 2,5,1.6,21.06446075,-0.18277806,0.514857054
2304,89.54359866,24.26045258,453672.507,2683138.57,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.6,1.7,14.02263737,-0.127721295,0.532834589
2305,89.51069954,24.48382346,450420.1554,2707881.965,RAJSHAHI,SIRAJGANJ,Highland,5.3,1.3,16.34938431,-0.18066065,0.541898787
2306,89.62202788,24.61466691,461740.6675,2722334.026,RAJSHAHI,SIRAJGANJ,Medium Lowland,6.9,1.6,17.92239571,-0.129975975,0.506047189
2307,88.90934113,25.08118679,390010.0746,2774381.297,RAJSHAHI,NAOGAON,Medium Highland 2,4.5,1.1,22.02119637,-0.214282587,0.49435702
2308,88.73899201,24.68636673,372424.183,2730806.712,RAJSHAHI,NAOGAON,Medium Lowland,5.3,1.2,14.18187714,-0.138703227,0.426886857
2309,89.49629442,24.30410169,448888.2349,2687987.968,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4,2.8,11.97272491,-0.057761293,0.494023919
2310,89.55621072,24.28538768,454961.5155,2685895.254,RAJSHAHI,SIRAJGANJ,Medium Highland 2,5.6,3.3,11.62885189,-0.075910322,0.465696931
2311,88.98902522,25.22786147,398168.3913,2790561.853,RAJSHAHI,JOYPURHAT,Highland,6.9,1,25.57746696,-0.255472273,0.512338698
2312,89.05044048,24.99846303,404176.1923,2765113.139,RAJSHAHI,JOYPURHAT,Medium Highland 2,5.5,1.2,22.80098724,-0.210587084,0.514568686
2313,89.72219695,24.19409394,471786.8193,2675743.742,RAJSHAHI,SIRAJGANJ,Highland,8.2,0.4,5.985248566,0.073890507,0.072173186
2314,89.54598765,24.32207096,453937.2471,2689960.194,RAJSHAHI,SIRAJGANJ,Medium Highland 2,4.5,1.9,13,-0.094161935,0.500565648
2315,88.97234472,24.91163539,396221.9444,2755555.367,RAJSHAHI,NAOGAON,Medium Highland 2,5.5,0.7,16.18273926,-0.153346106,0.423646241
2316,89.17372424,24.50478355,416287.7489,2710365.324,RAJSHAHI,NATORE,Lowland,5,0.8,11.66821861,0.095346212,0.358599991
2317,89.06581532,24.50785145,405356.8966,2710774.708,RAJSHAHI,NAOGAON,Medium Lowland,6.3,1.3,11.4003315,0.00282353,0.451061666
2318,89.15609797,24.51796635,414510.8195,2711835.843,RAJSHAHI,NATORE,Lowland,6.8,2,11.37056351,0.120860279,0.374728948
2319,89.18853289,24.28074752,417643.0137,2685549.594,RAJSHAHI,NATORE,Medium Highland 2,8,4.1,18.77972603,-0.235258058,0.529062569
2320,89.31694133,25.10485759,431130.3096,2776732.74,RAJSHAHI,GAIBANDHA,Highland,5.8,1.7,23.49651909,-0.222306445,0.522080362
2321,88.97197156,24.65796413,395972.945,2727464.851,RAJSHAHI,NAOGAON,Medium Lowland,6,1.2,13.92335606,0.034440648,0.44720307
2322,88.89326283,24.68360935,388030.6157,2730366.647,RAJSHAHI,NAOGAON,Lowland,5.8,1.9,15.27338505,0.030812418,0.449891895
2323,89.12491137,24.28562681,411189.0436,2686128.945,RAJSHAHI,NATORE,Lowland,6.2,5.1,10.30809212,-0.009418709,0.46533066
2324,88.94053138,24.61202783,392752.04,2722402.251,RAJSHAHI,NAOGAON,Lowland,5.7,2,12.85040188,0.045447651,0.355680674
2325,89.33442112,25.10822891,432894.609,2777097.262,RAJSHAHI,GAIBANDHA,Medium Highland 2,5.5,0.8,24.00123978,-0.258018821,0.52499938
2326,89.05366559,24.59666295,404193.4222,2720617.356,RAJSHAHI,NAOGAON,Lowland,6.4,1.3,13.98466396,-0.020049678,0.362113506
2327,89.10555828,24.58180067,409436.6184,2718936.504,RAJSHAHI,NATORE,Lowland,7.1,1.4,11.9406395,0.236568704,0.26077646
2328,88.96724477,24.63953872,395479.2636,2725428.099,RAJSHAHI,NAOGAON,Lowland,6.8,1.8,12.26021004,0.020904517,0.471179724
